"";"ResponseId";"AGE";"GENDER";"EDUCATION";"PARENT";"POLITCS_PARTY";"POLITICS_LEFTRIGHT";"MFQ1_HARM_EMOTIONALLY_1";"MFQ1_FAIRNESS_TREATED_2";"MFQ1_INGROUP_LOVECOUNTRY_3";"MFQ1_AUTHORITY_RESPECT_4";"MFQ1_PURITY_DECENCY_5";"MFQ1_LIBERTYECO_PROPERTY_6";"MFQ1_HARM_WEAK_8";"MFQ1_FAIRNESS_UNFAIRLY_9";"MFQ1_INGROUP_BETRAY_10";"MFQ1_LIBERTYLIFE_FREE_11";"MFQ1_AUTHORITY_TRADITIONS_12";"MFQ1_PURITY_DISGUSTING_13";"MFQ1_HARM_CRUEL_14";"MFQ1_FAIRNESS_RIGHTS_15";"MFQ1_INGROUP_LOYALTY_16";"MFQ1_AUTHORITY_CHAOS_17";"MFQ1_PURITY_GOD_18";"MFQ2_HARM_COMPASSION_1";"MFQ2_FAIRNESS_FAIRLY_2";"MFQ2_LIBERTYECO_SOCIETY_3";"MFQ2_INGROUP_HISTORY_4";"MFQ2_AUTHORITY_KIDRESPECT_5";"MFQ2_PURITY_HARMLESSDG_6";"MFQ2_LIBERTYECO_INFER_8";"MFQ2_HARM_ANIMAL_9";"MFQ2_FAIRNESS_JUSTICE_10";"MFQ2_INGROUP_FAMILY_11";"MFQ2_LIBERTYECO_WEALTH_12";"MFQ2_PURITY_UNNATURAL_14";"MFQ2_HARM_KILL_16";"MFQ2_FAIRNESS_RICH_17";"MFQ2_LIBERTYECO_PROPERTY_18";"MFQ2_INGROUP_TEAM_19";"MFQ2_LIBERTYLIFE_TRADITION_20";"MFQ2_AUTHORITY_SOLDIER_21";"MFQ2_PURITY_CHASTITY_22";"MFQ2_LIBERTYLIFE_CHOICE_23";"VCI_SAFETY_1";"VCI_PARENTSRIGHT_2";"VCI_OVERWHELM_3";"VCI_PROTECTOTHERS_4";"VCI_ALLERGIES_5";"VCI_LIVINGSTANDARDS_6";"VCI_DECISION_7";"VCI_PHARMA_8";"VCI_COMPULSORY_10";"VCI_CAUSEDISEASE_11";"VCI_CONCEAL_12";"VCI_ALTERNATIVE_13";"VCI_TOXINS_14";"VCI_PROTECTALL_15";"VCI_NATURALLY_16";"VCI_EXEMPT_17";"VCI_INEFFECTIVE_18";"BVIS_HEPATITISB_1";"BVIS_HPV_2";"BVIS_MEASELS_3";"BVIS_MENINGOCOCCAL_4";"BVIS_PERTUSSIS_5";"BVIS_MUMPS_6";"BVIS_POLIO_7";"BVIS_ROTAVIRUS_8";"BVIS_RUBELLA_9";"BVIS_TETANUS_10";"BVIS_CHICKENPOX_11";"INFECTED";"VACCINATED";"COVCI_ANYVACCINE";"COVCI_ASAP";"COVCI_CHOOSEVACCINE";"COVCI_DECIDE";"COVCI_DISADVANTAGE";"COVCI_DUTY";"COVCI_IMPORTANCE";"COVCI_INFECTION";"COVCI_INFORMED";"COVCI_JOBLOSS";"COVCI_PROTECTGENERALLY";"COVCI_PROTECTME";"COVCI_PROTECTOTHERS";"COVCI_RECOMMENDATION";"COVCI_SIDEEFFECTS";"COVCI_THOUGHTFUL";"COVCI_TRUST";"COVCI_UNNATURAL";"COVCI_WAIT";"DEC_GROUP";"ResponseId_f";"PARENT_f";"VACCINATED_f";"POLITCS_PARTY_f";"AGE_f";"GENDER_f";"EDUCATION_f";"INFECTED_f";"background_vaccinated";"background_female";"background_diverse";"background_abitur";"background_mittlereReife";"background_hauptschule";"background_noEdu";"background_parent";"background_age12.15";"background_age16.17";"background_age18.29";"background_age30.39";"background_age40.49";"background_age50.59";"background_age60plus";"background_CDU.CSU";"background_SPD";"background_AfD";"background_Greens";"background_FDP";"background_TheLeft";"background_other.party";"background_covid.infection";"background_politicsLeftRight";"irvTotal";"Zh";"excluded"
"443";"R_PGxKAJwFgsCuB1L";8;2;1;2;4;4;4;4;1;2;2;3;4;3;4;3;2;2;4;4;4;2;0;5;5;2;0;3;1;2;4;4;4;4;1;5;2;4;2;4;1;0;5;4;4;5;5;4;4;2;4;3;5;4;5;5;5;4;4;4;4;4;5;5;5;5;5;5;4;4;4;2;1;3;4;3;1;1;2;4;3;3;4;4;4;4;3;3;2;3;3;3;"supporter";"R_PGxKAJwFgsCuB1L";"no";"yes";"Greens";"60+";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;1,33448028695044;0,67526631231485;FALSE
"444";"R_2aks3AjNAj1TMCK";8;2;2;2;7;7;4;5;0;4;3;5;5;4;5;5;3;3;5;5;3;5;0;4;5;4;1;4;5;2;5;3;4;5;5;5;5;5;3;4;3;0;5;5;1;3;5;3;1;1;5;1;5;5;5;2;5;5;1;5;5;1;5;5;5;5;5;5;5;5;5;2;1;4;4;4;0;0;4;4;2;2;4;4;4;4;4;2;0;4;4;0;"supporter";"R_2aks3AjNAj1TMCK";"no";"yes";"Other.party";"60+";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;7;1,656711519229;-1,4272728780215;FALSE
"445";"R_z2UjJCDwNlD89Lr";7;2;1;2;4;3;4;4;1;3;3;4;5;5;5;4;1;5;5;5;3;3;1;5;5;0;2;4;5;0;5;4;3;3;2;5;2;3;3;3;3;2;3;4;4;4;4;3;4;3;5;4;5;5;5;4;5;5;3;5;3;5;5;5;5;5;5;3;5;5;5;2;2;1;4;3;1;0;3;4;4;3;4;4;4;4;3;3;3;4;4;4;"supporter";"R_z2UjJCDwNlD89Lr";"no";"no";"Greens";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,33211361307553;2,46976224836136;FALSE
"446";"R_1GKtTM1UqiF0975";6;2;1;1;2;4;5;4;2;4;4;4;5;5;4;4;3;3;4;4;4;4;4;3;3;2;2;4;3;2;4;4;3;1;4;5;4;3;4;2;3;1;3;4;2;4;5;3;3;3;4;4;4;5;5;4;5;4;3;5;4;5;5;5;5;5;5;5;5;5;5;2;1;1;4;3;0;0;3;4;3;2;4;4;4;4;3;3;2;4;3;3;"supporter";"R_1GKtTM1UqiF0975";"yes";"yes";"CDU";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4;1,18340989465706;0,226345167382999;FALSE
"447";"R_2ClJb8XhRcFEiuj";8;1;1;2;7;1;3;3;3;1;2;2;3;3;2;2;1;3;3;4;2;3;0;3;3;3;2;1;2;2;3;4;3;2;2;3;3;3;2;3;1;0;3;2;2;3;3;2;2;1;2;2;3;2;3;2;3;2;2;2;1;1;1;1;1;1;1;1;1;4;1;2;2;2;0;2;0;2;0;0;2;3;2;1;0;2;2;2;2;0;2;2;"rejecter";"R_2ClJb8XhRcFEiuj";"no";"no";"Other.party";"60+";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1,00572087047341;0,0305250150064924;FALSE
"448";"R_1IYRg0xzWavgFXG";7;1;1;2;4;3;4;3;1;1;3;4;4;4;4;5;2;4;4;5;3;3;1;4;4;3;2;3;2;2;3;4;3;2;2;3;3;3;3;3;2;0;4;5;4;5;5;4;4;2;4;4;5;5;5;5;5;5;3;4;4;5;5;5;5;5;5;5;5;5;5;2;1;4;4;3;0;0;4;4;4;3;4;4;4;4;3;4;3;4;4;4;"supporter";"R_1IYRg0xzWavgFXG";"no";"yes";"Greens";"50-59";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,26223217480366;3,10229491375849;FALSE
"449";"R_3s7g56LDf3fwjpK";5;2;2;1;1;7;4;3;3;3;3;4;3;3;4;4;4;4;4;4;3;3;3;3;4;3;3;5;3;5;4;4;3;3;4;5;2;4;2;3;1;2;4;2;1;3;4;2;2;1;3;2;4;2;1;2;4;3;2;2;2;2;5;2;5;5;1;1;5;5;5;2;2;0;0;2;0;0;0;0;1;4;4;0;0;0;0;0;2;0;0;1;"rejecter";"R_3s7g56LDf3fwjpK";"yes";"no";"AfD";"30-39";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;7;1,57632367493793;0,511315748433587;FALSE
"450";"R_2Xne8XYR2pPlBj4";4;2;1;1;2;6;5;5;3;5;4;5;5;5;5;5;4;4;4;5;4;3;4;3;5;3;1;3;3;1;5;4;5;3;3;5;2;5;5;5;2;5;5;2;1;3;4;3;4;1;1;1;4;1;2;3;4;4;1;1;5;5;5;4;4;5;5;5;5;5;5;2;2;0;2;4;0;4;2;3;4;3;4;4;4;4;3;2;0;3;4;0;"supporter";"R_2Xne8XYR2pPlBj4";"yes";"no";"CDU";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;6;1,51654671589114;-1,61510415402486;FALSE
"451";"R_1mw8DvdSH8QDXaf";7;2;1;1;4;3;4;4;0;1;4;4;5;4;5;4;1;4;5;4;4;3;1;4;4;1;0;3;2;1;4;4;2;2;2;5;2;3;3;4;2;0;4;4;1;5;5;4;3;2;4;2;5;5;5;4;5;5;2;4;2;2;5;3;5;4;5;2;4;5;2;2;1;1;2;3;0;0;2;4;3;4;4;4;4;4;3;3;2;3;3;1;"supporter";"R_1mw8DvdSH8QDXaf";"yes";"yes";"Greens";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,47083913353611;3,40183084719356;FALSE
"452";"R_vHVT7a5hb64fMml";6;1;1;1;2;5;4;4;1;4;1;4;4;3;3;5;1;1;2;4;4;3;0;4;5;5;1;4;0;2;0;5;4;2;3;3;3;3;2;5;3;0;5;5;2;5;5;2;2;1;5;1;5;5;4;5;5;2;1;5;5;5;5;5;5;5;5;5;5;5;5;1;1;4;4;4;0;4;4;4;3;4;4;4;1;3;3;3;4;3;4;3;"supporter";"R_vHVT7a5hb64fMml";"yes";"yes";"CDU";"40-49";"male";"Abitur";"yes";1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;5;1,56018115369915;-0,640759835700983;FALSE
"453";"R_1ezQ4HpPZB7Bl47";4;2;1;2;5;4;4;3;1;3;4;3;3;4;4;4;1;2;4;4;5;4;1;3;5;4;0;5;5;3;5;4;5;3;3;5;3;3;3;4;3;2;4;4;1;3;3;4;2;1;2;1;4;2;4;4;4;3;1;2;5;3;5;3;5;5;3;3;5;5;5;2;2;0;1;3;0;1;0;1;3;1;4;2;0;0;1;1;2;0;3;0;"rejecter";"R_1ezQ4HpPZB7Bl47";"no";"no";"SPD";"18-29";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;1,57372830208694;0,396534815627981;FALSE
"454";"R_1j7CDzt7SZAwtDs";8;2;2;2;4;5;4;4;1;2;4;4;5;4;4;4;1;5;5;4;4;2;4;4;5;1;1;3;3;2;5;5;2;3;2;5;1;2;4;5;3;1;2;4;1;3;5;3;4;1;3;1;5;5;5;4;5;3;2;5;4;4;5;3;3;5;5;2;5;5;5;2;1;3;4;4;0;0;4;4;3;2;4;4;4;4;3;3;4;3;4;3;"supporter";"R_1j7CDzt7SZAwtDs";"no";"yes";"Greens";"60+";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;5;1,37987128038462;1,78829294721884;FALSE
"455";"R_2aKU4Fqb6raGCGE";7;2;1;1;4;3;4;4;0;2;4;3;4;4;4;4;1;4;5;4;2;3;0;3;4;2;1;3;3;1;3;4;2;3;3;3;3;2;3;3;2;1;3;4;3;4;5;4;5;5;5;4;5;5;5;5;5;5;4;5;4;5;5;5;5;5;5;4;5;5;5;2;1;1;4;4;2;0;3;4;2;3;4;4;4;4;4;4;4;4;4;3;"supporter";"R_2aKU4Fqb6raGCGE";"yes";"yes";"Greens";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,32124830142193;2,34223516479956;FALSE
"456";"R_1HpfuGHEyjDiIKW";6;2;3;1;5;4;3;4;1;3;4;4;4;4;4;4;4;4;4;5;4;4;2;5;5;4;3;5;5;4;5;5;4;3;4;5;5;5;4;4;3;1;4;4;2;5;4;5;2;2;3;4;3;3;1;5;4;2;2;3;5;3;5;5;5;5;5;5;5;5;5;2;1;0;4;4;1;0;4;4;3;2;4;4;4;4;4;1;3;2;2;0;"supporter";"R_1HpfuGHEyjDiIKW";"yes";"yes";"SPD";"40-49";"female";"Qualifizierter Abschluss";"no";1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;4;1,34539865206901;-1,22085657250152;FALSE
"457";"R_BXLZPmVki9vf7Lr";7;1;1;1;4;4;4;4;1;3;0;4;3;4;4;3;2;1;4;4;3;2;0;3;5;3;0;3;0;1;3;4;3;3;0;0;3;2;3;4;4;0;5;5;2;5;5;2;3;2;5;4;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;3;1;0;3;4;4;4;4;4;4;4;4;2;4;4;4;4;"supporter";"R_BXLZPmVki9vf7Lr";"yes";"yes";"Greens";"50-59";"male";"Abitur";"no";1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;4;1,56788444022516;2,13160477928514;FALSE
"458";"R_eOGieJ4ezd0pwzv";6;1;1;2;6;3;4;4;0;2;1;4;3;4;4;4;1;3;3;4;2;3;0;4;3;2;1;1;0;1;2;5;3;2;0;4;5;2;2;3;0;0;4;4;4;4;5;4;4;2;4;4;4;4;5;5;5;4;3;4;4;4;4;4;4;4;4;4;4;4;4;2;1;4;4;0;3;0;3;4;3;3;4;4;4;4;3;4;3;4;4;4;"supporter";"R_eOGieJ4ezd0pwzv";"no";"yes";"The Left";"40-49";"male";"Abitur";"no";1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3;1,40989658357008;0,580414611043072;FALSE
"459";"R_C3n5SxcGwAZ44St";5;1;1;1;1;6;3;4;3;2;2;4;4;4;2;4;1;4;4;4;2;4;4;3;5;5;2;5;4;5;1;4;3;3;2;5;4;4;3;4;2;4;4;1;1;1;1;1;2;1;1;1;3;1;3;1;2;1;1;1;1;1;4;3;3;4;4;3;4;4;4;2;2;0;0;2;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;2;"rejecter";"R_C3n5SxcGwAZ44St";"yes";"no";"AfD";"30-39";"male";"Abitur";"no";0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;6;1,61688416420564;-0,152698072476638;FALSE
"460";"R_pc0xgPXMcDcf7gd";6;2;1;1;3;6;2;3;0;3;4;4;4;5;4;4;2;4;5;4;2;2;2;3;5;5;3;4;4;5;4;5;1;3;4;5;1;4;2;3;2;0;4;1;1;2;1;1;1;1;1;1;3;2;1;2;2;1;1;1;1;0;4;0;4;4;5;0;3;5;0;2;2;0;0;4;0;2;0;0;4;4;3;0;1;0;2;1;2;2;0;2;"rejecter";"R_pc0xgPXMcDcf7gd";"yes";"no";"FDP";"40-49";"female";"Abitur";"no";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;6;1,66099148514133;0,0243844460005929;FALSE
"461";"R_UyWAKfYQIL4U6Mp";5;2;1;2;2;6;4;4;1;3;4;5;5;5;5;5;0;4;5;5;1;4;1;3;4;3;0;5;0;2;5;4;2;5;0;4;0;2;2;4;3;0;4;5;4;3;4;3;5;4;5;4;5;5;4;5;4;3;4;5;5;5;5;5;5;5;5;5;5;5;5;2;1;0;4;4;1;1;2;3;3;4;4;3;4;4;3;2;3;4;3;1;"supporter";"R_UyWAKfYQIL4U6Mp";"no";"yes";"CDU";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;6;1,58679830422467;-1,27188481346874;FALSE
"462";"R_XtPysdGyHTdEkYF";7;2;3;2;1;7;2;3;4;3;4;4;4;4;5;5;4;5;5;5;5;3;0;3;4;5;2;4;2;5;5;4;3;4;4;3;1;4;2;2;1;0;5;5;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;1;0;0;0;0;0;0;0;0;1;1;0;2;2;0;0;2;0;0;0;0;2;2;4;0;0;0;0;0;0;0;0;4;"rejecter";"R_XtPysdGyHTdEkYF";"no";"no";"AfD";"50-59";"female";"Qualifizierter Abschluss";"no";0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;7;1,83670737350935;0,0257256766118585;FALSE
"463";"R_AiCQF7kJHROOxrP";7;2;1;2;4;3;2;4;3;2;2;2;4;5;5;5;3;4;5;4;3;4;0;3;4;2;2;2;3;1;5;4;1;3;2;5;3;3;3;4;1;1;3;5;3;4;5;2;3;2;4;3;5;5;5;4;4;3;3;5;1;3;5;3;5;4;5;2;5;5;5;2;1;4;4;2;2;0;2;4;4;3;4;4;4;4;4;3;2;4;4;4;"supporter";"R_AiCQF7kJHROOxrP";"no";"yes";"Greens";"50-59";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,29543086885116;1,47419325711041;FALSE
"464";"R_2WMDjcVmgqhhT02";7;2;2;2;4;3;4;4;0;2;4;4;4;4;3;4;0;3;5;3;3;2;0;5;3;1;0;2;3;1;5;3;2;1;2;4;2;3;2;3;3;2;3;4;3;4;4;4;3;3;3;3;4;4;5;4;5;4;3;3;5;5;5;5;5;5;5;4;5;5;5;2;1;1;4;2;1;2;3;3;2;3;4;1;4;4;3;3;2;3;2;2;"supporter";"R_2WMDjcVmgqhhT02";"no";"yes";"Greens";"50-59";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3;1,35765609161878;-0,00608615621597854;FALSE
"465";"R_0wwhAST3Ph4rV4d";5;2;1;2;4;2;3;3;0;2;1;2;4;4;4;3;1;2;4;4;1;2;0;3;4;2;1;2;2;2;4;4;1;2;0;4;3;2;3;3;2;1;4;4;3;5;5;3;4;2;4;4;5;5;5;4;5;4;2;4;4;4;5;4;4;5;4;4;5;5;4;2;1;2;4;3;1;1;3;4;3;3;4;3;4;4;3;3;3;4;3;4;"supporter";"R_0wwhAST3Ph4rV4d";"no";"yes";"Greens";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;1,30930734141595;2,01847052183522;FALSE
"466";"R_xyYedWwKH6AQsTf";7;1;1;1;7;3;4;5;1;3;2;4;4;4;4;5;2;5;5;5;3;3;0;4;5;3;1;3;4;4;5;5;3;3;3;5;4;4;3;3;3;1;5;2;1;4;4;3;3;1;2;1;2;1;4;4;3;2;1;2;5;5;5;5;5;5;5;5;5;5;5;2;2;0;0;0;0;0;0;0;3;3;4;0;0;0;3;1;0;0;1;1;"rejecter";"R_xyYedWwKH6AQsTf";"yes";"no";"Other.party";"50-59";"male";"Abitur";"no";0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;1,78871807031027;1,82032526550275;FALSE
"467";"R_0jnLo1QRDobfhYJ";6;2;2;2;2;4;4;4;1;4;4;5;5;4;4;2;2;1;5;4;4;3;0;4;4;1;2;4;2;1;3;3;2;3;2;2;3;3;3;3;3;2;3;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;2;1;4;4;2;3;0;4;4;4;4;4;4;4;4;3;4;4;4;4;4;"supporter";"R_0jnLo1QRDobfhYJ";"no";"yes";"CDU";"40-49";"female";"Mittlere Reife";"no";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4;1,29985214746842;1,6685141109885;FALSE
"468";"R_1cSKKes71n0B0Rt";4;1;1;2;7;7;2;3;1;0;2;2;4;4;5;3;1;3;4;4;4;4;3;3;3;5;3;2;2;5;3;4;3;4;2;4;1;5;2;4;0;4;4;1;1;1;1;1;1;1;1;1;1;1;3;1;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;4;4;0;0;0;0;0;2;0;0;4;"rejecter";"R_1cSKKes71n0B0Rt";"no";"no";"Other.party";"18-29";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;7;1,65995493099067;-0,648615251669134;FALSE
"469";"R_5uxCIPlsctOvxqp";6;2;1;1;7;5;4;4;3;3;4;4;5;5;5;5;3;4;5;5;4;4;4;4;5;5;4;3;3;5;5;5;4;4;4;3;2;4;2;4;1;3;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;2;0;4;0;0;0;4;2;0;0;0;0;0;0;0;0;4;"rejecter";"R_5uxCIPlsctOvxqp";"yes";"no";"Other.party";"40-49";"female";"Abitur";"yes";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;5;1,89796370030828;0,495277117173463;FALSE
"470";"R_2zVbfkY39XyCqkP";7;1;1;2;3;7;2;4;3;3;4;5;1;4;1;3;3;3;2;4;3;4;0;0;4;5;3;5;2;5;0;3;2;5;2;1;0;5;1;3;4;0;4;3;3;4;4;4;3;2;3;4;5;3;5;4;4;5;2;4;5;5;5;5;5;5;5;3;5;5;5;2;2;0;0;4;0;2;0;2;1;4;4;3;3;0;0;1;2;0;3;0;"rejecter";"R_2zVbfkY39XyCqkP";"no";"no";"FDP";"50-59";"male";"Abitur";"no";0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;7;1,71703857186075;-1,74408985563747;FALSE
"471";"R_PRJZ5R8pRH2H3Kp";6;2;2;1;1;6;2;4;0;1;1;4;4;4;5;4;3;5;5;4;4;4;0;4;4;4;1;2;4;5;5;5;0;3;2;2;0;5;1;3;4;0;4;1;1;1;1;1;2;1;2;1;3;2;2;3;1;2;1;2;1;2;5;4;1;0;5;2;5;5;0;2;2;0;0;0;0;0;0;0;2;2;4;0;0;0;0;2;0;0;0;2;"rejecter";"R_PRJZ5R8pRH2H3Kp";"yes";"no";"AfD";"40-49";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;6;1,78679256027974;-0,57438283335704;FALSE
"472";"R_uyKVY2Z33yAu88h";6;2;1;2;2;6;4;4;1;3;5;4;4;4;4;3;4;4;5;4;3;4;3;4;4;3;3;3;1;2;4;4;3;3;2;5;2;5;4;3;2;3;5;5;4;5;5;4;4;4;5;4;5;5;4;5;5;4;3;5;4;5;5;5;5;5;5;5;5;5;5;2;1;3;4;3;1;0;3;4;2;3;4;4;4;4;3;4;4;3;4;3;"supporter";"R_uyKVY2Z33yAu88h";"no";"yes";"CDU";"40-49";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;6;1,10934071999836;1,44796551370972;FALSE
"473";"R_1l9TNR6qPOnHA32";6;2;1;1;4;3;3;4;0;0;0;4;4;5;4;4;1;3;5;4;4;3;0;5;5;2;1;2;1;2;4;5;1;2;1;5;4;2;4;4;1;0;5;5;4;5;5;3;5;4;5;4;5;5;5;5;5;5;2;5;3;5;5;5;5;5;5;5;5;5;5;1;1;4;4;3;3;3;4;4;4;3;4;4;4;4;4;3;3;4;4;2;"supporter";"R_1l9TNR6qPOnHA32";"yes";"yes";"Greens";"40-49";"female";"Abitur";"yes";1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3;1,50596442796313;1,50698359674764;FALSE
"474";"R_Y3xlHyXgzuQ2Tqp";4;2;2;1;1;5;2;4;5;2;4;3;3;3;3;5;4;3;5;5;5;5;4;3;5;4;0;4;5;5;5;5;3;5;3;5;5;5;4;5;3;3;3;1;1;1;1;1;1;1;1;1;3;1;4;1;1;1;1;1;5;5;5;3;5;5;5;5;5;5;5;2;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;4;0;0;0;1;"rejecter";"R_Y3xlHyXgzuQ2Tqp";"yes";"no";"AfD";"18-29";"female";"Mittlere Reife";"no";0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;5;1,96567650132467;-1,83890804212523;FALSE
"475";"R_SPkc5r1GwuuPyKZ";5;2;1;2;5;5;4;4;2;2;2;3;4;5;5;5;3;1;4;4;2;1;4;3;4;3;2;3;1;1;4;4;3;3;2;5;1;2;3;3;2;2;4;4;4;4;4;3;4;2;3;3;5;4;4;4;5;5;2;3;3;3;5;4;4;5;2;3;5;5;4;2;1;3;4;3;1;0;3;4;1;3;4;4;4;4;3;2;3;3;3;1;"supporter";"R_SPkc5r1GwuuPyKZ";"no";"yes";"SPD";"30-39";"female";"Abitur";"no";1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5;1,21019526359111;0,957726192604106;FALSE
"476";"R_XOqEm3yaLnWtcvD";6;1;1;1;3;4;4;4;0;0;4;4;3;4;3;4;0;4;5;3;0;4;0;2;5;2;0;5;3;0;5;5;4;5;5;5;0;4;5;3;0;0;5;5;2;5;5;5;5;4;5;2;5;5;5;5;5;5;3;5;5;4;5;3;5;5;5;5;5;5;5;2;1;4;4;2;0;0;4;4;4;3;4;4;1;4;3;4;4;4;4;4;"supporter";"R_XOqEm3yaLnWtcvD";"yes";"yes";"FDP";"40-49";"male";"Abitur";"no";1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;1,71741443310999;-1,52727085713818;FALSE
"477";"R_WBrKFOVyrFeFjgd";7;1;2;2;5;4;4;5;1;3;1;4;4;3;5;5;3;3;4;4;1;5;0;3;4;1;0;4;3;2;5;3;2;2;2;5;2;2;3;3;0;0;3;4;2;5;5;2;5;2;3;2;5;5;5;4;4;5;2;4;3;3;5;2;3;5;5;5;5;5;5;2;1;3;4;4;0;0;2;4;4;3;4;4;4;4;1;4;3;2;4;1;"supporter";"R_WBrKFOVyrFeFjgd";"no";"yes";"SPD";"50-59";"male";"Mittlere Reife";"no";1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4;1,51124110731944;0,700457297408466;FALSE
"478";"R_2vdY4riGCyAwgxm";7;2;1;2;7;6;4;4;2;2;2;4;4;3;5;5;4;5;5;5;4;3;3;4;4;4;3;3;4;5;4;4;4;4;4;5;1;4;3;3;1;4;4;2;1;2;1;1;2;1;1;1;2;1;2;2;2;1;1;3;1;0;1;0;3;3;3;0;2;4;0;2;2;0;0;2;0;0;0;0;2;4;4;0;0;0;2;0;0;0;0;3;"rejecter";"R_2vdY4riGCyAwgxm";"no";"no";"Other.party";"50-59";"female";"Abitur";"no";0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;6;1,66706822471771;1,34289286652773;FALSE
